NAME,POSITION,LEAGUE,actual_eur_m,predicted_eur_m,gap_pct,base_value_log,APPS,MINS,ATT_GOALS,ATT_XG,ATT_GOALS VS XG,ATT_SHOTS,ATT_SOT,ATT_CONV %,ATT_XG PER SHOT,CAR_TOTAL (ALL CARRIES),CAR_DISTANCE (M) (ALL CARRIES),CAR_AVG (M) (ALL CARRIES),CAR_TOTAL (PROGRESSIVE),CAR_DISTANCE (M) (PROGRESSIVE),CAR_AVG (M) (PROGRESSIVE),CAR_ENDED WITH SHOT,CAR_ENDED WITH GOAL,CAR_ENDED WITH CHANCE,CAR_ENDED WITH ASSIST,DEF_TACKLES,DEF_INTS,DEF_POS WON,DEF_BLOCKS,DEF_CLEARANCES,DEF_TOTAL (GROUND DUELS),DEF_WON (GROUND DUELS),DEF_% (GROUND DUELS),DEF_TOTAL (AERIAL DUELS),DEF_WON (AERIAL DUELS),DEF_% (AERIAL DUELS),PAS_TOTAL (OPEN PLAY PASSES),PAS_SUCCESSFUL (OPEN PLAY PASSES),PAS_% (OPEN PLAY PASSES),PAS_TOTAL (FINAL THIRD PASSES),PAS_SUCCESSFUL (FINAL THIRD PASSES),PAS_% (FINAL THIRD PASSES),PAS_TOTAL (CROSSES),PAS_SUCCESSFUL (CROSSES),PAS_% (CROSSES),PAS_THROUGH BALLS,Age,CONTRACT_YEARS_LEFT,CLUB_STRENGTH,LEAGUE_Bundesliga,LEAGUE_La Liga,LEAGUE_Ligue 1,LEAGUE_Multi-league,LEAGUE_Premier League,LEAGUE_Serie A,POSITION_AM,POSITION_CB,POSITION_CM,POSITION_DM,POSITION_FB,POSITION_ST,POSITION_W
Eivind Helland,CB,Serie A,8.0,10.429200543699885,30.36500679624856,2.2959134578704834,-0.0030607497319579124,-0.19964192807674408,-0.0132172591984272,-0.023950884118676186,0.001459734165109694,-0.013815714977681637,-0.012697212398052216,-0.01826845109462738,0.004371032118797302,0.057184845209121704,0.0034343667794018984,0.0033492818474769592,0.005048807244747877,-0.0001381182810291648,-0.05419477820396423,0.0019863161724060774,-0.003869427368044853,-0.008061040192842484,-0.0013118692440912127,-0.0002805038820952177,-0.0016982501838356256,0.011419301852583885,-0.0013719045091420412,-0.009656857699155807,0.0025244562420994043,0.0033289394341409206,-0.0025083066429942846,0.0033645504154264927,-0.005312254186719656,0.011512353084981441,0.007945435121655464,0.03249972313642502,0.005312194582074881,-0.008913766592741013,-0.016339581459760666,-0.02138459123671055,0.02282952144742012,0.0021751588210463524,0.0050624217838048935,-0.017932938411831856,0.25240442156791687,0.0615774467587471,0.09301062673330307,-0.0008306856616400182,0.009309312328696251,-8.887673175195232e-07,0.0,-0.03757345303893089,0.0,-0.000390408793464303,0.0012280842056497931,0.000218590532313101,-6.298955850070342e-05,0.013960827142000198,5.079755646875128e-05,0.00017388685955666006
El Chadaille Bitshiabu,CB,Bundesliga,18.0,15.362672914287984,-14.651817142844534,2.2959134578704834,-0.012931250035762787,-0.19894234836101532,-0.009879080578684807,-0.020201100036501884,0.0013354412512853742,-0.010925712063908577,-0.007975890301167965,-0.018491553142666817,0.0067314449697732925,0.07067124545574188,0.010397139005362988,0.0037390999495983124,0.006249832920730114,0.0003345104050822556,-0.038117289543151855,-0.0003340077237226069,-0.0033576064743101597,-0.0025734654627740383,-0.005011021625250578,-0.000849092670250684,-0.0031976806931197643,-8.583087037550285e-05,-0.0027900226414203644,-0.012608705088496208,0.0025244562420994043,0.0032579326070845127,-0.003288797801360488,0.001765084220096469,0.0002976645773742348,-0.0006093514966778457,0.01182826142758131,0.029947232455015182,0.08486675471067429,-0.007460135500878096,-0.01641114056110382,0.02168646827340126,0.01853778213262558,0.0040168240666389465,0.0029430033173412085,-0.01753966324031353,0.2556030750274658,-0.034574758261442184,0.40145885944366455,0.0029927059076726437,0.011700758710503578,-0.001585796126164496,0.0,-0.036692000925540924,0.0,-0.0001395821018377319,0.0012280842056497931,0.00016765869804657996,-6.298955850070342e-05,0.01112026534974575,5.079755646875128e-05,0.00027331148157827556
El Hadji Malick Diouf,FB,Premier League,28.0,22.225721131535913,-20.622424530228884,2.3067269325256348,0.001749449991621077,0.17577295005321503,-0.013176084496080875,-0.03138143569231033,-0.00014876745990477502,-0.022308291867375374,-0.021618258208036423,-0.013526273891329765,-0.06736519187688828,-0.022074401378631592,-0.004488883074373007,0.001153713557869196,-0.0009261220111511648,0.0012833941727876663,0.02293623425066471,-0.0006463055615313351,-0.0010529105784371495,0.00028519099578261375,0.0061245388351380825,0.001033394131809473,-0.0008632907993160188,-0.0002701434714253992,-0.0027445510495454073,-0.004621252883225679,0.0009112193365581334,-0.0010678344406187534,-0.002513512969017029,0.0013615055941045284,0.0021156086586415768,-0.001998248742893338,-0.011451147496700287,-0.006089846603572369,-0.004809794947504997,-0.02247537672519684,-0.014406532049179077,-0.017829883843660355,-0.013350551016628742,-0.002986580366268754,-0.0015265906695276499,-0.005189928226172924,0.2820325493812561,0.04509469121694565,0.4932190179824829,0.00029111222829669714,0.008899408392608166,0.00010782927711261436,0.0,0.1603812277317047,-0.00013916418538428843,-4.683807856054045e-05,0.0,8.352939039468765e-05,-0.00011564827582333237,-0.05432649701833725,0.0,0.0012340886751189828
Elias Saad,W,Bundesliga,2.0,3.783312667793047,89.16563338965236,2.304319143295288,-0.013993469998240471,-0.14040057361125946,-0.00915431510657072,-0.0026799237821251154,-0.0089239701628685,0.012347283773124218,0.0038393132854253054,-0.006978922989219427,0.005306097213178873,0.022180819883942604,-0.00017475581262260675,0.0033443968277424574,0.0008655125857330859,0.0011038397205993533,-0.09354562312364578,-0.003796755103394389,-0.0003724538837559521,0.004783831536769867,-0.005873402114957571,0.0057988292537629604,0.006389078684151173,-0.0019403307233005762,0.00023228356440085918,0.04911721125245094,0.007485302165150642,0.008309099823236465,7.776287384331226e-05,0.0027871429920196533,-0.004651675000786781,-0.0007064269739203155,-0.0036977375857532024,-0.0025461390614509583,-0.003577227471396327,-0.008705385960638523,0.036468952894210815,0.011561925522983074,-0.006160651333630085,0.007382760755717754,0.0008485245634801686,-0.009068505838513374,0.057958025485277176,-0.017578115686774254,-0.6239248514175415,0.0,0.01384409423917532,-0.0008874381892383099,0.0,-0.04146067425608635,0.0001828620006563142,-0.00021351571194827557,0.0,0.0,-0.0003144028305541724,0.009696335531771183,0.00022922098287381232,0.0
Eliezer Mayenda,ST,Premier League,16.0,12.721444537112946,-20.490971643044087,2.3183977603912354,0.005214747041463852,-0.1746930629014969,0.005933917127549648,0.0013092875014990568,0.004854865372180939,0.01670999825000763,0.005376528482884169,0.004221702925860882,0.02683129534125328,-0.02831934578716755,-0.0008899858221411705,-0.053184762597084045,-3.083201590925455e-05,-0.0015500278677791357,-0.07150173932313919,-0.009906274266541004,-0.0067718615755438805,0.004450952634215355,-0.009266222827136517,0.001549901207908988,-0.001576811890117824,-0.0016649739118292928,0.0023317800369113684,0.04263261705636978,0.0008676053839735687,0.0010080081410706043,-0.00042618831503205,0.0008167647174559534,-0.00402500294148922,0.0009059659205377102,-0.009414587169885635,-0.008739144541323185,-0.010701336897909641,-0.013212845660746098,-0.009968934580683708,-0.026750873774290085,0.00679025100544095,0.005838287528604269,0.006137142423540354,-0.010071557946503162,0.2763206362724304,0.030022041872143745,0.030853359028697014,1.31061797219445e-05,0.012174973264336586,1.4223168363969307e-05,0.0,0.24921900033950806,-0.0006712902104482055,-0.001154875266365707,-0.0009777172235772014,0.00020237709395587444,0.0,0.013431497849524021,0.0,0.0
Elisha Owusu,DM,Ligue 1,4.0,2.8204925623818813,-29.48768594045297,2.2959134578704834,-0.0036002870183438063,0.07657723128795624,-0.017464544624090195,-0.029661506414413452,0.0011799572966992855,-0.007429405115544796,-0.006572617217898369,-0.01047363318502903,-0.031269583851099014,-0.043863166123628616,-0.007671724073588848,0.017967218533158302,-0.002886789618059993,0.003916881047189236,0.016705768182873726,-0.0010656871600076556,-0.002709244145080447,-0.001016324502415955,-0.00974947027862072,-0.0019979425705969334,-0.004403530620038509,-0.033376336097717285,-9.576552838552743e-05,-0.011819648556411266,-0.0023963418789207935,-0.006991439964622259,-0.0008775615133345127,0.0002864527050405741,0.0009521555039100349,-0.00297571811825037,-0.009976198896765709,-0.004008193034678698,-0.010880999267101288,-0.008453372865915298,-0.014719732105731964,0.0022772394586354494,0.038353193551301956,0.003486559959128499,0.0032012606970965862,-0.003159234533086419,-0.09125459939241409,-0.03854241967201233,-0.6669682264328003,-7.985971751622856e-05,0.009917326271533966,-5.729983968194574e-06,0.0,-0.04979708790779114,0.0,-0.0001245304592885077,-0.000774003507103771,0.0002529789926484227,0.0010368453804403543,0.007156402803957462,3.744673449546099e-05,0.00027331148157827556
Eljif Elmas,AM,Serie A,13.0,17.24094660425444,32.622666186572616,2.3067269325256348,-0.007737306412309408,0.013868999667465687,-0.013526175171136856,0.003357668872922659,-0.0017354763112962246,0.010485468432307243,0.017848355695605278,-0.0175758246332407,0.013076981529593468,-0.004676686134189367,8.966022869572043e-05,0.0021776226349174976,-0.0012971550459042192,-0.0004316993581596762,0.01640833169221878,0.0001405904913553968,-0.001340293325483799,7.451436249539256e-05,0.00012406468158587813,-0.0008077233796939254,-0.0054559954442083836,0.0043444582261145115,0.0007306900224648416,0.0025100079365074635,0.00038964024861343205,-0.00048497665557079017,-0.0016043728683143854,0.001070372061803937,-0.001811648951843381,-0.010825378820300102,-0.008109216578304768,-0.008343130350112915,0.008749229833483696,-0.00023453915491700172,0.015940850600600243,0.01944866217672825,-0.00802530162036419,-0.003640711773186922,0.0010955308098345995,-0.004105944652110338,0.13520920276641846,-0.02718970738351345,0.46693941950798035,0.00029111222829669714,0.017845770344138145,4.532056482275948e-05,0.0,-0.03978854417800903,0.0003779022954404354,0.0005191219970583916,0.0,8.352939039468765e-05,-0.0008590905927121639,0.013249105773866177,0.0,5.814754331368022e-05
Ellyes Skhiri,DM,Bundesliga,5.0,3.500354235467608,-29.992915290647844,2.2959134578704834,0.006235514767467976,-0.015764491632580757,-0.017478490248322487,-0.02122673951089382,-0.000382451806217432,-0.01035180315375328,-0.009227603673934937,-0.009469184093177319,-0.0010207010200247169,-0.01873946189880371,-0.005550599656999111,0.007978188805282116,-0.0012005874887108803,-0.006667183246463537,0.016652459278702736,-0.003445190377533436,-0.008863925002515316,-0.0051179067231714725,-0.010151132009923458,-0.006225768476724625,0.00842223595827818,0.01577773317694664,0.0012060035951435566,-0.014439720660448074,0.0019009606912732124,-0.00011266635556239635,-0.0035676793195307255,0.0015786625444889069,0.0019368662033230066,-0.004200610797852278,-0.0009174146689474583,-0.008349277079105377,-0.0006713859038427472,-0.002964908489957452,-0.0064841327257454395,-0.0016707004979252815,0.025670476257801056,-0.0021712547168135643,-0.006618560757488012,-0.016640139743685722,-0.3955058455467224,-0.039298348128795624,-0.2135951817035675,0.0002802358358167112,0.012646913528442383,-0.00037252093898132443,0.0,-0.033134907484054565,0.0,-0.000390408793464303,-0.00011321988131385297,0.00020204714382998645,0.0001838894677348435,0.009354745969176292,4.438078758539632e-05,0.00027331148157827556
Elvis Rexhbeçaj,CM,Bundesliga,3.5,3.8889601255409154,11.113146444026155,2.328640937805176,0.0011445069685578346,-0.1210247278213501,-0.019871577620506287,-0.016282008960843086,-0.0004361228202469647,0.0024457748513668776,0.01213015615940094,0.009343011304736137,-0.010626772418618202,-0.028568962588906288,-0.00556895462796092,0.0005759820342063904,-7.56489098421298e-05,-0.002195452805608511,-0.006729877088218927,-0.004728173837065697,4.659236583393067e-05,-0.0022908374667167664,-0.0052637457847595215,-0.003147427923977375,0.005692783277481794,0.0005674518761225045,0.0015945184277370572,-0.02702365443110466,-0.0003648858400993049,-0.0015309633454307914,-0.0042057461105287075,-0.00020379360648803413,-0.0022097022738307714,-0.001436595106497407,-0.006976136472076178,-0.007698116358369589,-0.013789108954370022,0.008884460665285587,-0.0034640952944755554,-0.010410834103822708,-0.020938321948051453,-0.0005079804686829448,0.006616475526243448,-0.013750367797911167,-0.09110212326049805,0.06544897705316544,-0.39242568612098694,-0.0001438432082068175,0.010881291702389717,8.298091415781528e-05,0.0,-0.04621295630931854,-0.0017546447925269604,-0.0012480062432587147,0.0,0.0,-6.497391586890444e-05,0.006803362164646387,0.0,0.00035404227674007416
Elye Wahi,ST,Ligue 1,18.0,6.158684327716393,-65.78508706824225,2.328640937805176,-0.001767755951732397,-0.15285763144493103,0.06775139272212982,0.027200190350413322,-0.0021717846393585205,0.0057783909142017365,0.015215057879686356,0.016928641125559807,0.021903885528445244,-0.04090358689427376,-0.00594339007511735,0.007514310069382191,6.328506424324587e-05,-0.0026845219545066357,-0.04975038394331932,0.00608508987352252,-0.0036649182438850403,-0.002796581946313381,0.017557505518198013,0.006028003059327602,0.011892300099134445,-0.0016938535263761878,0.002235269406810403,0.05507196485996246,-0.00149156607221812,-0.0008108183974400163,-0.008395010605454445,0.0053343940526247025,-0.0034159987699240446,-0.012560051865875721,-0.006933523342013359,-0.002371736103668809,-0.00830033142119646,-0.03225726634263992,-0.024936050176620483,-0.010154444724321365,-0.017868302762508392,-0.005469313357025385,-0.014168495312333107,-0.01931091584265232,0.15905295312404633,-0.02168472670018673,-0.29256671667099,0.0001293657551286742,0.008508233353495598,-0.00028889652458019555,0.0,-0.050655677914619446,-0.0017654673429206014,-0.0012748967856168747,0.0,0.0,-4.015766899101436e-05,0.006289941258728504,0.0,9.993301500799134e-05
Emanuele Valeri,FB,Serie A,3.0,5.795876508287492,93.19588360958306,2.328640937805176,0.002488061785697937,0.20522551238536835,-0.02513611689209938,-0.016171230003237724,-0.00010354172991355881,0.002433329587802291,-0.01029730774462223,-0.013433052226901054,-0.041143596172332764,-0.0015093863476067781,0.00036437055678106844,0.007322304882109165,0.00021643299260176718,0.0026018270291388035,0.024343036115169525,-0.006708497181534767,0.0001288021740037948,0.009736829437315464,-0.0038274419493973255,-0.0054392144083976746,-0.00221392884850502,0.0003402808797545731,0.006355473771691322,-0.017512785270810127,-0.0016140204388648272,-0.0012857165420427918,-0.0025836096610873938,0.0010401285253465176,-0.0005503041320480406,-0.0015354078495875,-0.010343768633902073,-0.02402830682694912,-0.013797080144286156,-0.015463467687368393,-0.020339084789156914,-0.009993418119847775,-0.02077658474445343,-0.005690541118383408,0.007847614586353302,-0.01966109313070774,0.022140037268400192,-0.02462712489068508,-0.30843207240104675,3.935140193789266e-05,0.0035028974525630474,8.298091415781528e-05,0.0,-0.04861728101968765,0.0017798874760046601,-0.0005240800674073398,0.0,0.0,-6.497391586890444e-05,-0.036996737122535706,0.0,0.00010891639976762235
Emerson,FB,Ligue 1,9.0,4.7621770035140605,-47.0869221831771,2.328640937805176,-0.002346529858186841,0.08560679107904434,-0.021465707570314407,-0.014104903675615788,0.0019943637307733297,-0.004281583242118359,-0.012583239004015923,-0.005346348509192467,-0.026929976418614388,0.04862909018993378,0.0021596148144453764,0.006425284314900637,-0.0008481108816340566,-0.0014988984912633896,0.020127497613430023,-0.00647441390901804,-0.0015857814578339458,0.00966776255518198,0.0331558883190155,-0.010812053456902504,-0.0007553331670351326,-0.0004904928500764072,0.00031211558962240815,-0.027797115966677666,-0.0008898444939404726,-0.0007847925298847258,0.0028391287196427584,0.00048699171748012304,-0.002896095160394907,0.004913270007818937,0.009737241081893444,-0.00025160660152323544,0.01899246871471405,0.03923504054546356,0.05786488577723503,0.03368014469742775,-0.014557399787008762,0.0009175658342428505,0.0054502892307937145,-0.00808015652000904,-0.548542320728302,-0.025723883882164955,-0.1686074435710907,5.8411773352418095e-05,0.008623640984296799,-0.00028889652458019555,0.0,-0.027251694351434708,-0.0004718085110653192,-0.0008211774984374642,0.0,0.0,-0.00043058209121227264,-0.031672727316617966,0.0,0.00038913541357032955
Emersonn,ST,Ligue 1,8.0,17.309794448417616,116.3724306052202,2.2959134578704834,-0.007216808386147022,-0.01343673188239336,0.07446072995662689,0.048039454966783524,-0.02009306475520134,0.010026469826698303,0.015285720117390156,0.015528063289821148,0.007291855756193399,-0.03370615467429161,-0.007050020154565573,0.005562591832131147,0.0008274485589936376,-0.0030491375364363194,0.004966096021234989,0.008179198019206524,0.01318475604057312,-0.002200925722718239,-0.000705971906427294,-0.003977166023105383,-0.002719985553994775,-0.001533893053419888,0.0008770147687755525,-0.0025781940203160048,-0.0023703945335000753,0.0010385445784777403,-0.0006050480878911912,-0.05560988187789917,-0.03161459416151047,-0.0027000647969543934,-0.0014962255954742432,0.0027524421457201242,-0.003081995528191328,-0.0042017665691673756,-0.013497930951416492,0.0016400699969381094,0.03386911749839783,0.006732043344527483,0.00738816661760211,-0.02213013544678688,0.22433672845363617,0.10136851668357849,0.275918185710907,-6.500222661998123e-05,0.011797911487519741,-6.466529157478362e-06,0.0,-0.03726228326559067,0.0,-0.0007118910434655845,-0.00011321988131385297,0.0001316644629696384,-4.01066463382449e-05,0.013695276342332363,-0.00020228650828357786,0.0006016442785039544
Emil Holm,FB,Serie A,10.0,6.726395459104516,-32.73604540895484,2.2959134578704834,0.00802316702902317,-0.14745144546031952,-0.016643116250634193,0.019233105704188347,0.0010468094842508435,-0.009841561317443848,-0.010003138333559036,0.005102377850562334,0.004334607161581516,-0.013388754799962044,-0.003908774349838495,-0.0012487760977819562,0.0005680815083906054,0.0026109975297003984,-0.02856793813407421,0.002141827717423439,-0.0034406695049256086,0.0008284712675958872,0.03333492949604988,-0.001669660210609436,-0.003762355074286461,-0.06181583181023598,0.0012838331749662757,-0.010313902981579304,0.0009400646667927504,0.0031471208203583956,0.0010554431937634945,0.0031655975617468357,-0.0016249425243586302,-0.003637792309746146,-0.0057661933824419975,-0.00689798453822732,-0.0036636218428611755,-0.005492182914167643,-0.01348151359707117,-0.008129744790494442,-0.025242101401090622,-0.0016103166854009032,-0.005952171515673399,-0.01976155675947666,0.13316938281059265,-0.037436578422784805,0.06650634109973907,-0.00016745284665375948,0.011066828854382038,-8.887673175195232e-07,0.0,-0.04958396032452583,0.0,-0.00047546488349325955,-9.201218927046284e-05,0.0002529789926484227,-0.00032546970760449767,-0.04940761998295784,4.271013312973082e-05,0.0016792071983218193
Emiliano Buendía,AM,Premier League,16.0,21.08275825109778,31.767239069361118,2.328640937805176,-0.006208049599081278,0.0031204260885715485,0.05426463112235069,0.008119320496916771,-0.0003813558432739228,0.004951681010425091,0.019167155027389526,0.004571572877466679,-0.002685466082766652,-0.002500790636986494,0.002850800519809127,0.003968497272580862,-0.0001274309033760801,3.220135113224387e-05,0.01063468586653471,0.002763268770650029,-0.005571120884269476,0.011860305443406105,-0.007637005764991045,0.0038639868143945932,-0.004680123180150986,0.0008724899962544441,-0.0006113684503361583,0.00760243134573102,0.0012104962952435017,-0.0015029110945761204,-0.0028887521475553513,0.0012898879358544946,-0.006005594506859779,-0.0007136297645047307,-0.0038320485036820173,-0.002368219895288348,-0.004040647763758898,0.013309801928699017,0.021076934412121773,0.0012936154380440712,0.01759030669927597,0.002834511920809746,0.0075708599761128426,0.03274676576256752,-0.07393138110637665,-0.0409679189324379,0.4702908396720886,0.0001319991861237213,0.008716419339179993,0.0006811367347836494,0.0,0.1990365982055664,-0.0007074158056639135,0.011783839203417301,0.0,0.0,-4.015766899101436e-05,0.004982574377208948,0.0,0.0003686624113470316
Emirhan Ilkhan,DM,Serie A,6.0,7.192649833407504,19.877497223458406,2.2959134578704834,0.008498430252075195,-0.13996754586696625,-0.017900338396430016,0.01553303748369217,0.0003302713739685714,-0.005315759219229221,-0.005159578286111355,0.00831969827413559,0.019502226263284683,-0.010777202434837818,-0.0013593739131465554,0.004704485647380352,-0.00045565597247332335,-0.005831345450133085,-0.01047683134675026,-0.0028753369115293026,-0.006916029844433069,-0.0014699073508381844,-0.006311898119747639,-0.002182670636102557,-0.004013905767351389,0.012673011049628258,0.0005660238093696535,-0.01399637758731842,-0.0012185565428808331,0.0022856667637825012,0.014134346507489681,0.0025346765760332346,4.4108972360845655e-05,-0.002716334071010351,-0.004444138612598181,-0.00398907158523798,-0.004974291659891605,-0.003704490838572383,-0.00717672286555171,-0.011019602417945862,0.024452324956655502,-0.0021492852829396725,-0.0046335021033883095,-0.01748410426080227,0.221315398812294,-0.03436489775776863,-0.17158962786197662,-4.623838322004303e-05,0.012359046377241611,6.967164154048078e-06,0.0,-0.04632282629609108,0.0,-0.00043892767280340195,-0.00011321988131385297,0.0001316644629696384,0.00013354705879464746,0.010877261869609356,4.438078758539632e-05,0.00027331148157827556
Emmanuel Agbadou,CB,Premier League,16.0,10.508036485718433,-34.324771964259796,2.3183977603912354,-0.013377605006098747,-0.1373090296983719,-0.015609431080520153,-0.017669225111603737,0.006212145090103149,0.0022508688271045685,-0.008466577157378197,-0.006332057528197765,-0.014626586809754372,0.011727363802492619,0.0014784621307626367,0.010571707040071487,0.00028769735945388675,-0.004763886332511902,-0.0076026818715035915,-0.0010504446690902114,-0.004484554287046194,-0.008506731130182743,-0.010831893421709538,0.004616960883140564,-0.001854126574471593,0.0014119764091446996,-0.007864408195018768,-0.015124752186238766,-0.001316405599936843,-0.0005624749464914203,0.007833742536604404,-0.0001601125841261819,-0.0019234254723414779,0.003986812196671963,0.012539039365947247,-0.0019846295472234488,-0.0033424505963921547,-0.002899985061958432,-0.010946456342935562,-0.01577991060912609,-0.010152422823011875,-0.005379464477300644,-0.012728500179946423,0.0019811103120446205,-0.110345758497715,0.053613100200891495,0.21763446927070618,1.31061797219445e-05,0.012861686758697033,1.4223168363969307e-05,0.0,0.21212951838970184,-0.00013104520621709526,-0.0007488285191357136,0.005401521921157837,0.0006136546144261956,0.0,0.011343725025653839,0.0,0.0
Emre Can,CB,Bundesliga,3.0,4.287248536204854,42.908284540161794,2.3183977603912354,-0.000868688162881881,-0.15950943529605865,0.04159135743975639,0.02694227732717991,0.00880594365298748,-0.028163669630885124,0.009688406251370907,0.0061973328702151775,0.02683240734040737,0.013926993124186993,0.0032058588694781065,0.0050583938136696815,-0.0024902138393372297,0.010287776589393616,-0.06374705582857132,-0.002343157073482871,-0.005231710150837898,0.002330596325919032,-0.011537337675690651,-0.0016088488046079874,-0.005260361358523369,-0.013738174922764301,-0.0023552007041871548,-0.026161151006817818,0.0016830326057970524,-0.0016357507556676865,-0.003161747008562088,0.0023184826131910086,0.0035418637562543154,0.0007303326856344938,0.013472460210323334,0.030609384179115295,-0.005330079700797796,-0.0035911232698708773,-0.0007314024842344224,0.006335671059787273,0.016709238290786743,0.0014550249325111508,0.003906258847564459,-0.016387678682804108,-0.8022741675376892,-0.018551651388406754,0.29920676350593567,-3.407606345717795e-05,0.011028007604181767,2.5899447791744024e-05,0.0,-0.03418072685599327,-0.00023400894133374095,-0.0005014849011786282,0.002539882669225335,0.00024872462381608784,0.0,0.007851418107748032,0.0,0.0
Enrico Delprato,FB,Serie A,6.0,7.447730127950809,24.12883546584682,2.3183977603912354,-0.002821308793500066,0.2852531373500824,-0.03159294277429581,-0.01671062409877777,0.004045018460601568,-0.01040919404476881,-0.01328684575855732,0.005690726917237043,0.0011697609443217516,-0.05317061394453049,-0.0032792617566883564,0.015725048258900642,0.0037510746624320745,-0.005063571501523256,0.031097041442990303,0.0005360037321224809,-0.007889722473919392,-0.010260511189699173,-0.011009853333234787,-0.00120808114297688,0.0002784133539535105,-0.0030538749415427446,-0.008753351867198944,-0.020659781992435455,0.004669209476560354,-0.002050829818472266,-0.0008452474139630795,0.0014810480643063784,-0.0017084211576730013,-0.00015427477774210274,-0.004830675665289164,-0.00876152515411377,-0.0018458189442753792,-0.013597694225609303,-0.014232161454856396,-0.015282795764505863,0.012145123444497585,0.0029996291268616915,-0.009473081678152084,-0.009767284616827965,0.12472647428512573,-0.012875969521701336,-0.28005746006965637,1.31061797219445e-05,0.00627479562535882,6.310037861112505e-06,0.0,-0.05191560834646225,0.00037032586988061666,-0.0003193864831700921,-0.000551281962543726,0.00023641092411708087,0.0,-0.05752967670559883,0.0,0.0
Enzo Boyomo,CB,La Liga,15.0,4.950323552764434,-66.99784298157044,2.304319143295288,0.00010608881711959839,0.20495767891407013,-0.014429621398448944,-0.01590709201991558,0.003915402572602034,-0.017155669629573822,-0.007431216072291136,-0.002723946003243327,0.00019239162793383002,-0.0028151231817901134,0.0006053794641047716,0.01307427603751421,-0.00011527925380505621,0.0002468465536367148,0.03080255351960659,0.0033259429037570953,-0.0006475091213360429,-0.0020125191658735275,-0.010025529190897942,-0.0025405690539628267,-0.0006367282476276159,-0.0007058965275064111,0.0002221875765826553,-0.030393192544579506,-0.0020929963793605566,0.0007017001044005156,-0.0037362680304795504,-0.002023589564487338,-0.003664244432002306,-0.003265383653342724,-0.002292874502018094,-0.004652268253266811,-0.007281901780515909,-0.005508129950612783,-0.03752279281616211,-0.00986770261079073,0.00710115022957325,0.0024946900084614754,-0.0011526080779731274,-0.02312493696808815,0.11519410461187363,-0.032057806849479675,-0.5932663083076477,0.0,-0.03737747669219971,-0.0022675315849483013,0.0,-0.04014510661363602,0.001181905623525381,-0.00034140466595999897,0.0,0.0,-0.0003144028305541724,0.014323217794299126,0.00017587080947123468,0.0
Enzo Ebosse,CB,Serie A,2.8,5.703884085987034,103.71014592810836,2.3183977603912354,0.0030388610903173685,-0.045243386179208755,-0.024229295551776886,-0.021433869376778603,0.0028619717340916395,-0.009882111102342606,-0.01153620332479477,-0.009146425873041153,-0.01718641072511673,0.016259314492344856,0.004420317709445953,0.004325597546994686,0.001600658055394888,0.0017937031807377934,0.016636643558740616,-0.00021312065655365586,-0.007873941212892532,0.0005978358094580472,-0.008298715576529503,-0.00024175961152650416,0.0004187956510577351,-0.002713358262553811,-0.003634300082921982,-0.02649674564599991,0.00020217307610437274,-0.00897147599607706,-0.0030923408921808004,0.0015178194735199213,-0.002078829100355506,-0.00042000151006504893,0.014410866424441338,-0.004387201275676489,0.014185522682964802,-0.011753282509744167,-0.000639858772046864,0.01750393956899643,0.01791529171168804,0.00023286031500902027,-0.010763575322926044,-0.00951002724468708,0.02913815900683403,-0.013349850662052631,-0.29505792260169983,2.111551475536544e-05,0.013365835882723331,1.4223168363969307e-05,0.0,-0.04371625930070877,0.00037032586988061666,-0.00044550414895638824,0.004571800120174885,0.00023641092411708087,0.0,0.010965739376842976,0.0,0.0
Equi Fernández,DM,Bundesliga,20.0,20.85611538016793,4.280576900839659,2.2959134578704834,0.008000931702554226,-0.11890465766191483,-0.01116925198584795,-0.010150820016860962,-0.0006666808621957898,-0.004168338142335415,-0.006202021613717079,-0.019947599619627,-0.004476936534047127,0.05264163389801979,0.0031588636338710785,0.023415755480527878,0.00041870144195854664,-0.0034567262046039104,0.006214435212314129,0.0027216512244194746,-0.002039222978055477,-0.0030358016956597567,0.03237033635377884,-0.0035613002255558968,-0.0030258512124419212,-0.03944560885429382,0.0028338583651930094,-0.006481668446213007,-0.001240296638570726,-0.0013898739125579596,0.0003123903588857502,0.0024061782751232386,0.0016649968456476927,-0.002335116034373641,0.01638179086148739,0.042004361748695374,0.015791580080986023,0.01625756546854973,0.03788818418979645,0.01566248945891857,0.017347827553749084,0.0044076526537537575,0.0025735849048942327,0.014549946412444115,0.1876319795846939,0.07428853958845139,0.4533963203430176,0.0018333267653360963,0.00859750434756279,6.967164154048078e-06,0.0,-0.03289605677127838,0.0,-0.0001312480599153787,-0.00014177175762597471,0.001171239884570241,0.005666628479957581,0.010100233368575573,3.629336424637586e-05,0.0016792071983218193
